Name;ProgrammingLanguage;qualifiedName;location;Lines;CommentLines;BlankLines;PreprocessorLines;CodeLines;InactiveLines;ExecutableCodeLines;DeclarativeCodeLines;ExecutionStatements;DeclarationStatements;RatioComment/Code;Units;ontainedGlobalVariables;containedClasses;containedFunctions;usesSourceFiles;usedbySourceFiles;
FileStore.h;C++;ceph.src.os.filestore.FileStore;ceph/src/os/filestore/FileStore.h; 939;  100; 129;37;  682; 9;0;0;75;462;0.15;60;[];['FileStore', 'OpSequencer', 'FileStoreBackend', 'FSSuperblock'];['[unnamed]', '[unnamed]', 'decode', 'encode', 'operator<<', 'operator<<', 'get_block_device_fsid', 'create', '_check_global_replay_guard', '_check_replay_guard', '_check_replay_guard', '_check_replay_guard', '_clone', '_clone_range', '_close_replay_guard', '_close_replay_guard', '_collection_add', '_collection_hint_expected_num_objs', '_collection_move_rename', '_collection_remove_recursive', '_collection_set_bits', '_create_collection', '_destroy_collection', '_detect_fs', '_do_clone_range', '_do_copy_range', '_do_fiemap', '_do_op', '_do_seek_hole_data', '_do_sparse_copy_range', '_do_transaction', '_do_transactions', '_fgetattr', '_fgetattrs', '_finish_op', '_flush_op_queue', '_fsetattrs', '_inject_failure', '_journaled_ahead', '_merge_collection', '_need_temp_object_collection', '_omap_clear', '_omap_rmkeyrange', '_omap_rmkeys', '_omap_setheader', '_omap_setkeys', '_remove', '_rmattr', '_rmattrs', '_sanity_check_fs', '_set_alloc_hint', '_set_global_replay_guard', '_set_replay_guard', '_set_replay_guard', '_setattrs', '_split_collection', '_touch', '_truncate', '_write', '_zero', 'allows_journal', 'apply_layout_settings', 'build_op', 'can_sort_nibblewise', 'collect_metadata', 'collection_bits', 'collection_empty', 'collection_empty', 'collection_exists', 'collection_list', 'collection_list', 'collection_stat', 'compact', 'create_backend', 'create_new_collection', 'debug_data_eio', 'debug_mdata_eio', 'debug_obj_on_delete', 'do_force_sync', 'do_transactions', 'dump_journal', 'dump_perf_counters', 'dump_start', 'dump_stop', 'dump_transactions', 'estimate_objects_overhead', 'exists', 'fiemap', 'fiemap', 'FileStore', 'FileStore', 'flush', 'flush_cache', 'flush_journal', 'get_cur_stats', 'update_from_perfcounters', 'get_cdir', 'get_cur_stats', 'get_db_statistics', 'get_devices', 'get_fsid', 'get_index', 'get_max_attr_name_length', 'get_omap_iterator', 'get_omap_iterator', 'get_perf_counters', 'get_target_version', 'get_tracked_conf_keys', 'get_type', 'getattr', 'getattrs', 'handle_conf_change', 'handle_eio', 'has_builtin_csum', 'init_index', 'init_temp_collections', 'inject_data_error', 'inject_mdata_error', 'is_journal_rotational', 'is_rotational', 'is_sync_onreadable', 'lfn_close', 'lfn_find', 'lfn_link', 'lfn_open', 'lfn_stat', 'lfn_truncate', 'lfn_unlink', 'list_collections', 'list_collections', 'lock_fsid', 'mkfs', 'mkjournal', 'mount', 'needs_journal', 'new_journal', 'omap_check_keys', 'omap_get', 'omap_get_header', 'omap_get_keys', 'omap_get_values', 'Op', 'Op', 'Op', '~Op', 'op_queue_release_throttle', 'op_queue_reserve_throttle', 'open_collection', 'operator=', '_get_max_uncompleted', '_get_min_uncompleted', '_register_apply', '_unregister_apply', '_wake_flush_waiters', 'dequeue', 'dequeue_journal', 'flush', 'flush_commit', 'operator=', 'OpSequencer', 'OpSequencer', 'peek_queue', 'queue', 'queue_journal', 'wait_for_apply', '~OpSequencer', '_clear', '_dequeue', '_dequeue', '_empty', '_enqueue', '_process', '_process_finish', 'OpWQ', 'pick_object_revision_lt', 'pool_statfs', 'queue_op', 'queue_transactions', 'read', 'read_fsid', 'read_op_seq', 'read_superblock', 'set_collection_commit_queue', 'set_collection_opts', 'set_fsid', 'set_throttle_params', 'set_xattr_limits_via_conf', 'snapshot', 'start_sync', 'stat', 'statfs', 'sync', 'sync_and_flush', 'sync_entry', 'entry', 'operator=', 'operator=', 'SyncThread', 'SyncThread', 'SyncThread', '~SyncThread', 'test_mount_in_use', 'umount', 'update_version_stamp', 'upgrade', 'validate_hobject_key', 'version_stamp_is_valid', 'wants_journal', 'write_op_seq', 'write_superblock', 'write_version_stamp', '~FileStore', '_copy_range', '_crc_update_clone_range', '_crc_update_truncate', '_crc_update_write', '_crc_update_zero', '_crc_verify_read', 'can_checkpoint', 'cct', 'clone_range', 'create_checkpoint', 'create_current', 'destroy_checkpoint', 'detect_features', 'do_fiemap', 'FileStoreBackend', 'FileStoreBackend', 'get_basedir_fd', 'get_basedir_path', 'get_blksize', 'get_crc_block_size', 'get_current_fd', 'get_current_path', 'get_journal_path', 'get_name', 'get_op_fd', 'has_fiemap', 'has_seek_data_hole', 'has_splice', 'is_journal_rotational', 'is_rotational', 'list_checkpoints', 'operator=', 'rollback_to', 'set_alloc_hint', 'sync_checkpoint', 'syncfs', '~FileStoreBackend', 'decode', 'dump', 'encode', 'FSSuperblock', 'FSSuperblock', 'FSSuperblock', 'generate_test_instances', 'collection_list', 'exists', 'fiemap', 'get_omap_iterator', 'getattr', 'getattrs', 'omap_check_keys', 'omap_get', 'omap_get_header', 'omap_get_keys', 'omap_get_values', 'read', 'set_collection_opts', 'stat'];['ceph.src.test.objectstore.FileStoreTracker.h', 'ceph.src.test.filestore.TestFileStore.cc', 'ceph.src.test.objectstore.test_idempotent.cc', 'ceph.src.test.objectstore.FileStoreDiff.cc', 'ceph.src.test.test_trans.cc', 'ceph.src.test.xattr_bench.cc', 'ceph.src.os.ObjectStore.cc', 'ceph.src.test.objectstore.store_test.cc', 'ceph.src.tools.ceph_objectstore_tool.cc', 'ceph.src.test.objectstore.FileStoreDiff.h', 'ceph.src.tools.ceph-dencoder.osd_types.h', 'ceph.src.os.filestore.GenericFileStoreBackend.h', 'ceph.src.test.objectstore.test_idempotent_sequence.cc', 'ceph.src.os.filestore.FileStore.cc', 'ceph.src.os.filestore.FileJournal.cc'];['ceph.src.common.Timer.h', 'ceph.src.common.WorkQueue.h', 'ceph.src.common.zipkin_trace.h', 'ceph.src.include.ceph_assert.h', 'ceph.src.include.unordered_map.h', 'ceph.src.include.uuid.h', 'ceph.src.os.filestore.FDCache.h', 'ceph.src.os.filestore.HashIndex.h', 'ceph.src.os.filestore.IndexManager.h', 'ceph.src.os.filestore.JournalingObjectStore.h', 'ceph.src.os.filestore.SequencerPosition.h', 'ceph.src.os.filestore.WBThrottle.h', 'ceph.src.os.ObjectMap.h', 'ceph.src.os.ObjectStore.h', 'ceph.src.common.perf_counters.h', 'ceph.src.include.types.h'];
GenericFileStoreBackend.cc;C++;ceph.src.os.filestore.GenericFileStoreBackend;ceph/src/os/filestore/GenericFileStoreBackend.cc; 475;  35; 43;46;  289; 66;149;70;157;184;0.12;12;[];[];['[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '_crc_load_or_init', '_crc_save', '_crc_update_clone_range', '_crc_update_truncate', '_crc_update_write', '_crc_update_zero', '_crc_verify_read', 'create_current', 'detect_features', 'do_fiemap', 'GenericFileStoreBackend', 'syncfs'];[];['ceph.src.common.blkdev.h', 'ceph.src.common.config.h', 'ceph.src.common.errno.h', 'ceph.src.common.SloppyCRCMap.h', 'ceph.src.common.sync_filesystem.h', 'ceph.src.include.linux_fiemap.h', 'ceph.src.os.filestore.chain_xattr.h', 'ceph.src.os.filestore.GenericFileStoreBackend.h', 'ceph.src.include.int_types.h', 'ceph.src.include.types.h'];
GenericFileStoreBackend.h;C++;ceph.src.os.filestore.GenericFileStoreBackend;ceph/src/os/filestore/GenericFileStoreBackend.h; 75;  13; 5;4;  53; 0;0;0;14;44;0.25;15;[];['GenericFileStoreBackend'];['_crc_load_or_init', '_crc_save', '_crc_update_clone_range', '_crc_update_truncate', '_crc_update_write', '_crc_update_zero', '_crc_verify_read', 'can_checkpoint', 'clone_range', 'create_checkpoint', 'create_current', 'destroy_checkpoint', 'detect_features', 'do_fiemap', 'GenericFileStoreBackend', 'GenericFileStoreBackend', 'get_name', 'has_fiemap', 'has_seek_data_hole', 'has_splice', 'is_journal_rotational', 'is_rotational', 'list_checkpoints', 'operator=', 'rollback_to', 'set_alloc_hint', 'sync_checkpoint', 'syncfs', '~GenericFileStoreBackend'];['ceph.src.os.filestore.XfsFileStoreBackend.h', 'ceph.src.os.filestore.GenericFileStoreBackend.cc', 'ceph.src.os.filestore.FileStore.cc'];['ceph.src.os.filestore.FileStore.h'];
HashIndex.h;C++;ceph.src.os.filestore.HashIndex;ceph/src/os/filestore/HashIndex.h; 460;  184; 57;6;  292; 0;0;0;46;309;0.63;20;[];['HashIndex'];['decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'reverse_hexdigit_bits_string', 'calc_num_bits', 'get_hash_str', 'get_path_str', 'hash_prefix_to_hash', 'path_to_hobject_hash_prefix', 'to_hex', '_collection_list_partial', '_created', '_init', '_lookup', '_merge', '_merge_dirs', '_pre_hash_collection', '_recursive_remove', '_remove', '_split', 'apply_layout_settings', 'cleanup', 'operator', 'operator', 'col_split_level', 'collection_version', 'complete_merge', 'complete_split', 'end_split_or_merge', 'get_info', 'get_path_components', 'get_path_contents_by_hash_bitwise', 'HashIndex', 'HashIndex', 'HashIndex', 'init_split_folder', 'initiate_merge', 'initiate_split', 'decode', 'encode', 'InProgressOp', 'InProgressOp', 'is_col_split', 'is_merge', 'is_split', 'list_by_hash', 'list_by_hash_bitwise', 'must_merge', 'must_split', 'operator=', 'operator=', 'pre_split_folder', 'prep_delete', 'read_settings', 'recursive_create_path', 'recursive_remove', 'reset_attr', 'set_info', 'decode', 'encode', 'settings_s', 'settings_s', 'settings_s', 'split_dirs', 'start_col_split', 'start_merge', 'start_split', 'decode', 'encode', 'subdir_info_s', 'write_settings', '~HashIndex'];['ceph.src.os.filestore.IndexManager.cc', 'ceph.src.os.filestore.IndexManager.h', 'ceph.src.test.ObjectMap.test_object_map.cc', 'ceph.src.os.filestore.HashIndex.cc', 'ceph.src.os.filestore.FileStore.cc', 'ceph.src.os.filestore.FileStore.h'];['ceph.src.include.buffer_fwd.h', 'ceph.src.include.encoding.h', 'ceph.src.os.filestore.LFNIndex.h'];
IndexManager.cc;C++;ceph.src.os.filestore.IndexManager;ceph/src/os/filestore/IndexManager.cc; 157;  18; 20;13;  108; 1;39;24;39;97;0.17;7;[];[];['get_version', 'set_version', 'build_index', 'get_index', 'get_index_optimistic', 'init_index', '~IndexManager'];[];['ceph.src.common.Cond.h', 'ceph.src.common.config.h', 'ceph.src.common.debug.h', 'ceph.src.include.buffer.h', 'ceph.src.include.unordered_map.h', 'ceph.src.os.filestore.chain_xattr.h', 'ceph.src.os.filestore.CollectionIndex.h', 'ceph.src.os.filestore.HashIndex.h', 'ceph.src.os.filestore.IndexManager.h'];
IndexManager.h;C++;ceph.src.os.filestore.IndexManager;ceph/src/os/filestore/IndexManager.h; 99;  53; 14;10;  22; 0;0;0;2;23;2.41;5;[];['IndexManager'];['Index', 'Index', 'Index', 'Index', 'operator*', 'operator->', 'operator=', 'operator=', 'build_index', 'get_index', 'get_index_optimistic', 'IndexManager', 'IndexManager', 'init_index', '~IndexManager'];['ceph.src.os.filestore.IndexManager.cc', 'ceph.src.os.filestore.FileStore.h'];['ceph.src.common.Cond.h', 'ceph.src.common.config.h', 'ceph.src.common.debug.h', 'ceph.src.include.unordered_map.h', 'ceph.src.os.filestore.CollectionIndex.h', 'ceph.src.os.filestore.HashIndex.h'];
JournalingObjectStore.cc;C++;ceph.src.os.filestore.JournalingObjectStore;ceph/src/os/filestore/JournalingObjectStore.cc; 279;  12; 49;7;  212; 0;60;35;116;163;0.06;13;[];[];['[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '_op_journal_transactions', 'add_waiter', 'commit_finish', 'commit_start', 'commit_started', 'op_apply_finish', 'op_apply_start', 'journal_replay', 'journal_start', 'journal_stop', 'journal_write_close', 'op_submit_finish', 'op_submit_start'];[];['ceph.src.common.debug.h', 'ceph.src.common.errno.h', 'ceph.src.os.filestore.JournalingObjectStore.h'];
JournalingObjectStore.h;C++;ceph.src.os.filestore.JournalingObjectStore;ceph/src/os/filestore/JournalingObjectStore.h; 145;  13; 17;8;  107; 0;0;0;15;67;0.12;13;[];['JournalingObjectStore', 'ApplyManager', 'SubmitManager'];['_op_journal_transactions', 'add_waiter', 'ApplyManager', 'commit_finish', 'commit_start', 'commit_started', 'get_committed_seq', 'get_committing_seq', 'init_seq', 'is_committing', 'op_apply_finish', 'op_apply_start', 'reset', 'do_transactions', 'get_committed_seq', 'is_committing', 'journal_replay', 'journal_start', 'journal_stop', 'journal_write_close', 'JournalingObjectStore', 'JournalingObjectStore', 'operator=', 'get_op_seq', 'op_submit_finish', 'op_submit_start', 'set_op_seq', 'SubmitManager', '~JournalingObjectStore'];['ceph.src.test.test_filejournal.cc', 'ceph.src.os.filestore.JournalingObjectStore.cc', 'ceph.src.os.filestore.FileStore.h'];['ceph.src.os.filestore.FileJournal.h', 'ceph.src.os.ObjectStore.h', 'ceph.src.osd.OpRequest.h', 'ceph.src.os.filestore.Journal.h'];
JournalThrottle.cc;C++;ceph.src.os.filestore.JournalThrottle;ceph/src/os/filestore/JournalThrottle.cc; 67;  2; 8;2;  55; 0;4;18;0;11;0.04;7;[];[];['flush', 'get', 'get_current', 'get_max', 'register_throttle_seq', 'set_params', 'take'];[];['ceph.src.include.ceph_assert.h', 'ceph.src.os.filestore.JournalThrottle.h'];
LFNIndex.cc;C++;ceph.src.os.filestore.LFNIndex;ceph/src/os/filestore/LFNIndex.cc; 1416;  41; 130;23;  1228; 1;521;300;540;319;0.03;56;[];[];['append_escaped', 'append_unescaped', 'buf_to_hex', 'get_hobject_from_oinfo', 'parse_object', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', 'get_max_escaped_name_len', 'lfn_generate_object_name_current', 'FDCloser', '~FDCloser', 'add_attr_path', 'build_filename', 'collection_list_partial', 'create_path', 'created', 'decompose_full_path', 'demangle_path_component', 'fsync_dir', 'get_attr_path', 'get_base_path', 'get_full_path', 'get_full_path_subdir', 'get_mangled_name', 'hash_filename', 'init', 'lfn_created', 'lfn_generate_object_name_keyless', 'lfn_generate_object_name_poolless', 'lfn_get_name', 'lfn_get_short_name', 'lfn_is_hashed_filename', 'lfn_is_object', 'lfn_is_subdir', 'lfn_must_hash', 'lfn_parse_object_name', 'lfn_parse_object_name_keyless', 'lfn_parse_object_name_poolless', 'lfn_translate', 'lfn_unlink', 'link_object', 'list_objects', 'list_subdirs', 'lookup', 'mangle_attr_name', 'mangle_path_component', 'maybe_inject_failure', 'move_object', 'move_objects', 'move_subdir', 'path_exists', 'pre_hash_collection', 'remove_attr_path', 'remove_object', 'remove_objects', 'remove_path', 'short_name_matches', 'unlink', 'Variables', 'FILENAME_COOKIE', 'FILENAME_PREFIX_LEN', 'LFN_ATTR', 'PHASH_ATTR_PREFIX', 'SUBDIR_PREFIX'];[];['ceph.src.common.config.h', 'ceph.src.common.debug.h', 'ceph.src.common.errno.h', 'ceph.src.include.buffer.h', 'ceph.src.include.object.h', 'ceph.src.os.filestore.chain_xattr.h', 'ceph.src.os.filestore.LFNIndex.h'];
LFNIndex.h;C++;ceph.src.os.filestore.LFNIndex;ceph/src/os/filestore/LFNIndex.h; 614;  284; 82;13;  356; 0;0;0;37;116;0.80;10;[];['LFNIndex'];['get_max_escaped_name_len', 'lfn_generate_object_name_current', '_collection_list_partial', '_created', '_init', '_lookup', '_merge', '_pre_hash_collection', '_remove', '_split', 'add_attr_path', 'build_filename', 'cleanup', 'coll', 'collection_list_partial', 'complete_inject_failure', 'create_path', 'created', 'decompose_full_path', 'demangle_path_component', 'fsync_dir', 'get_alt_lfn_attr', 'get_attr_path', 'get_base_path', 'get_full_path', 'get_full_path_subdir', 'get_lfn_attr', 'get_mangled_name', 'hash_filename', 'init', 'init_inject_failure', 'lfn_created', 'lfn_generate_object_name', 'lfn_generate_object_name_keyless', 'lfn_generate_object_name_poolless', 'lfn_get_name', 'lfn_get_short_name', 'lfn_is_hashed_filename', 'lfn_is_object', 'lfn_is_subdir', 'lfn_must_hash', 'lfn_parse_object_name', 'lfn_parse_object_name_keyless', 'lfn_parse_object_name_poolless', 'lfn_translate', 'lfn_unlink', 'LFNIndex', 'LFNIndex', 'link_object', 'list_objects', 'list_subdirs', 'lookup', 'mangle_attr_name', 'mangle_path_component', 'maybe_inject_failure', 'merge', 'move_object', 'move_objects', 'move_subdir', 'operator=', 'path_exists', 'pre_hash_collection', 'remove_attr_path', 'remove_object', 'remove_objects', 'remove_path', 'operator=', 'operator=', 'RetryException', 'RetryException', '~RetryException', 'short_name_matches', 'split', 'unlink', '~LFNIndex'];['ceph.src.test.os.TestLFNIndex.cc', 'ceph.src.os.filestore.HashIndex.h', 'ceph.src.os.filestore.LFNIndex.cc'];['ceph.src.include.object.h', 'ceph.src.os.filestore.CollectionIndex.h'];
os_xattr.c;C;ceph.src.os.filestore.os_xattr;ceph/src/os/filestore/os_xattr.c; 278;  14; 26;49;  52; 165;16;20;8;16;0.27;8;[];[];['ceph_os_fgetxattr', 'ceph_os_flistxattr', 'ceph_os_fremovexattr', 'ceph_os_fsetxattr', 'ceph_os_getxattr', 'ceph_os_listxattr', 'ceph_os_removexattr', 'ceph_os_setxattr'];[];['ceph.src.os.filestore.os_xattr.h'];
SequencerPosition.h;C++;ceph.src.os.filestore.SequencerPosition;ceph/src/os/filestore/SequencerPosition.h; 59;  8; 10;8;  36; 0;0;0;24;95;0.22;14;[];[];['decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'decode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'encode', 'decode', 'encode', 'operator!=', 'operator<', 'operator<<', 'operator<=', 'operator==', 'operator>', 'operator>=', 'generate_test_instances', 'decode', 'dump', 'encode', 'SequencerPosition', 'SequencerPosition', 'SequencerPosition'];['ceph.src.os.filestore.DBObjectMap.h', 'ceph.src.tools.ceph-dencoder.osd_types.h', 'ceph.src.os.filestore.FileStore.h'];['ceph.src.common.Formatter.h', 'ceph.src.include.cmp.h', 'ceph.src.include.encoding.h', 'ceph.src.include.types.h'];
WBThrottle.cc;C++;ceph.src.os.filestore.WBThrottle;ceph/src/os/filestore/WBThrottle.cc; 276;  2; 25;11;  229; 9;63;55;58;50;0.01;13;[];[];['[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', 'clear', 'clear_object', 'entry', 'get_next_should_flush', 'get_tracked_conf_keys', 'handle_conf_change', 'queue_wb', 'set_from_conf', 'start', 'stop', 'throttle', 'WBThrottle', '~WBThrottle'];[];['ceph.src.common.errno.h', 'ceph.src.os.filestore.WBThrottle.h', 'ceph.src.common.perf_counters.h'];
WBThrottle.h;C++;ceph.src.os.filestore.WBThrottle;ceph/src/os/filestore/WBThrottle.h; 188;  48; 26;12;  112; 0;0;0;19;65;0.43;8;[];['WBThrottle', 'PendingWB'];['beyond_limit', 'clear', 'clear_object', 'entry', 'get_next_should_flush', 'get_tracked_conf_keys', 'handle_conf_change', 'insert_object', 'need_flush', 'operator=', 'add', 'PendingWB', 'pop_object', 'queue_wb', 'remove_object', 'set_from_conf', 'set_fs', 'start', 'stop', 'throttle', 'WBThrottle', 'WBThrottle', '~WBThrottle'];['ceph.src.os.filestore.FileStore.h', 'ceph.src.os.filestore.WBThrottle.cc'];['ceph.src.common.Formatter.h', 'ceph.src.common.Thread.h', 'ceph.src.include.common_fwd.h', 'ceph.src.include.interval_set.h', 'ceph.src.include.unordered_map.h', 'ceph.src.os.filestore.FDCache.h'];
XfsFileStoreBackend.h;C++;ceph.src.os.filestore.XfsFileStoreBackend;ceph/src/os/filestore/XfsFileStoreBackend.h; 36;  14; 5;5;  13; 0;0;0;1;12;1.08;2;[];['XfsFileStoreBackend'];['detect_features', 'get_name', 'operator=', 'set_alloc_hint', 'set_extsize', 'XfsFileStoreBackend', 'XfsFileStoreBackend', '~XfsFileStoreBackend'];['ceph.src.os.filestore.XfsFileStoreBackend.cc', 'ceph.src.os.filestore.FileStore.cc'];['ceph.src.os.filestore.GenericFileStoreBackend.h', 'ceph.src.include.int_types.h'];
ZFSFileStoreBackend.cc;C++;ceph.src.os.filestore.ZFSFileStoreBackend;ceph/src/os/filestore/ZFSFileStoreBackend.cc; 258;  5; 33;25;  195; 0;2;5;2;5;0.03;1;[];[];['list_checkpoints_callback'];[];['ceph.src.common.config.h', 'ceph.src.common.errno.h', 'ceph.src.common.sync_filesystem.h', 'ceph.src.include.buffer.h', 'ceph.src.include.ceph_assert.h', 'ceph.src.include.color.h', 'ceph.src.include.linux_fiemap.h', 'ceph.src.os.filestore.ZFSFileStoreBackend.h', 'ceph.src.include.int_types.h', 'ceph.src.include.types.h'];
ZFSFileStoreBackend.h;C++;ceph.src.os.filestore.ZFSFileStoreBackend;ceph/src/os/filestore/ZFSFileStoreBackend.h; 33;  2; 2;7;  0; 24;0;0;0;0;0.00;0;[];[];[];['ceph.src.os.filestore.FileStore.cc', 'ceph.src.os.filestore.ZFSFileStoreBackend.cc'];[];
FS.cc;C++;ceph.src.os.fs.FS;ceph/src/os/fs/FS.cc; 186;  50; 22;29;  47; 46;12;12;13;12;1.06;7;[];[];['create', 'create_by_fd', 'copy_file_range', 'get_handle', 'open_handle', 'set_alloc_hint', 'zero'];[];['ceph.src.os.fs.FS.h'];
FS.h;C++;ceph.src.os.fs.FS;ceph/src/os/fs/FS.h; 50;  14; 12;8;  16; 0;0;0;1;12;0.88;2;[];['FS'];['create', 'create_by_fd', 'copy_file_range', 'get_handle', 'get_name', 'open_handle', 'operator=', 'set_alloc_hint', 'zero', '~FS'];['ceph.src.os.fs.XFS.h', 'ceph.src.os.kstore.KStore.h', 'ceph.src.os.bluestore.PMEMDevice.h', 'ceph.src.os.fs.FS.cc'];['ceph.src.common.Cond.h', 'ceph.src.include.types.h'];
XFS.cc;C++;ceph.src.os.fs.XFS;ceph/src/os/fs/XFS.cc; 55;  15; 10;2;  28; 0;12;4;16;5;0.54;1;[];[];['set_alloc_hint'];[];['ceph.src.os.fs.XFS.h'];
ZFS.cc;C++;ceph.src.os.fs.ZFS;ceph/src/os/fs/ZFS.cc; 83;  2; 16;3;  62; 0;0;18;0;18;0.03;14;[];[];['get_name', 'close', 'create', 'destroy_snaps', 'init', 'is_mounted', 'iter_snapshots_sorted', 'mount', 'open', 'path_to_zhandle', 'rollback', 'snapshot', 'umount', '~ZFS', 'Variables', 'TYPE_DATASET', 'TYPE_FILESYSTEM', 'TYPE_SNAPSHOT', 'TYPE_VOLUME'];[];['ceph.src.os.fs.ZFS.h'];
ZFS.h;C++;ceph.src.os.fs.ZFS;ceph/src/os/fs/ZFS.h; 39;  3; 7;3;  26; 0;0;0;0;25;0.12;1;[];['ZFS'];['get_name', 'close', 'create', 'destroy_snaps', 'init', 'is_mounted', 'iter_snapshots_sorted', 'mount', 'open', 'path_to_zhandle', 'rollback', 'snapshot', 'umount', 'ZFS', '~ZFS'];['ceph.src.os.fs.ZFS.cc'];[];
FuseStore.cc;C++;ceph.src.os.FuseStore;ceph/src/os/FuseStore.cc; 1288;  34; 121;48;  1068; 25;613;267;464;407;0.03;21;[];[];['os_chmod', 'os_create', 'os_getattr', 'os_mkdir', 'os_open', 'os_read', 'os_readdir', 'os_release', 'os_statfs', 'os_truncate', 'os_unlink', 'os_write', 'parse_fn', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', '[unnamed]', 'os_flush', 'FuseStore', 'loop', 'main', 'open_file', 'start', 'stop', '~FuseStore'];[];['ceph.src.common.debug.h', 'ceph.src.common.errno.h', 'ceph.src.include.stringify.h', 'ceph.src.os.ObjectStore.h'];
